timeStep,x,y,size,gridCount-PID7
123,85.0,5.0,5.0,0
123,90.0,0.0,5.0,0
123,90.0,5.0,5.0,0
123,95.0,0.0,5.0,0
123,95.0,5.0,5.0,0
124,0.0,0.0,5.0,0
124,0.0,5.0,5.0,0
124,5.0,0.0,5.0,4
124,5.0,5.0,5.0,2
124,10.0,0.0,5.0,1
124,10.0,5.0,5.0,2
124,15.0,0.0,5.0,3
124,15.0,5.0,5.0,1
124,20.0,0.0,5.0,2
124,20.0,5.0,5.0,4
124,25.0,0.0,5.0,2
124,25.0,5.0,5.0,0
124,30.0,0.0,5.0,0
124,30.0,5.0,5.0,2
124,35.0,0.0,5.0,1
124,35.0,5.0,5.0,4
124,40.0,0.0,5.0,1
124,40.0,5.0,5.0,3
124,45.0,0.0,5.0,3
124,45.0,5.0,5.0,1
124,50.0,0.0,5.0,1
124,50.0,5.0,5.0,2
124,55.0,0.0,5.0,0
124,55.0,5.0,5.0,1
124,60.0,0.0,5.0,1
124,60.0,5.0,5.0,2
124,65.0,0.0,5.0,2
124,65.0,5.0,5.0,0
124,70.0,0.0,5.0,0
124,70.0,5.0,5.0,2
124,75.0,0.0,5.0,0
124,75.0,5.0,5.0,1
124,80.0,0.0,5.0,2
124,80.0,5.0,5.0,0
124,85.0,0.0,5.0,0
124,85.0,5.0,5.0,0
124,90.0,0.0,5.0,0
124,90.0,5.0,5.0,0
124,95.0,0.0,5.0,0
124,95.0,5.0,5.0,0
125,0.0,0.0,5.0,0
125,0.0,5.0,5.0,0
125,5.0,0.0,5.0,4
125,5.0,5.0,5.0,2
125,10.0,0.0,5.0,1
125,10.0,5.0,5.0,2
125,15.0,0.0,5.0,3
125,15.0,5.0,5.0,1
125,20.0,0.0,5.0,2
125,20.0,5.0,5.0,3
125,25.0,0.0,5.0,1
125,25.0,5.0,5.0,1
125,30.0,0.0,5.0,1
125,30.0,5.0,5.0,2
125,35.0,0.0,5.0,1
125,35.0,5.0,5.0,4
125,40.0,0.0,5.0,1
125,40.0,5.0,5.0,3
125,45.0,0.0,5.0,3
125,45.0,5.0,5.0,0
125,50.0,0.0,5.0,0
125,50.0,5.0,5.0,3
125,55.0,0.0,5.0,1
125,55.0,5.0,5.0,1
125,60.0,0.0,5.0,1
125,60.0,5.0,5.0,2
125,65.0,0.0,5.0,2
125,65.0,5.0,5.0,0
125,70.0,0.0,5.0,0
125,70.0,5.0,5.0,0
125,75.0,0.0,5.0,0
125,75.0,5.0,5.0,2
125,80.0,0.0,5.0,2
125,80.0,5.0,5.0,1
125,85.0,0.0,5.0,0
125,85.0,5.0,5.0,0
125,90.0,0.0,5.0,0
125,90.0,5.0,5.0,0
125,95.0,0.0,5.0,0
125,95.0,5.0,5.0,0
126,0.0,0.0,5.0,0
126,0.0,5.0,5.0,0
126,5.0,0.0,5.0,4
126,5.0,5.0,5.0,1
126,10.0,0.0,5.0,1
126,10.0,5.0,5.0,3
126,15.0,0.0,5.0,3
126,15.0,5.0,5.0,1
126,20.0,0.0,5.0,1
126,20.0,5.0,5.0,2
126,25.0,0.0,5.0,1
126,25.0,5.0,5.0,2
126,30.0,0.0,5.0,2
126,30.0,5.0,5.0,1
126,35.0,0.0,5.0,1
126,35.0,5.0,5.0,5
126,40.0,0.0,5.0,1
126,40.0,5.0,5.0,3
126,45.0,0.0,5.0,3
126,45.0,5.0,5.0,0
126,50.0,0.0,5.0,0
126,50.0,5.0,5.0,3
126,55.0,0.0,5.0,1
126,55.0,5.0,5.0,1
126,60.0,0.0,5.0,1
126,60.0,5.0,5.0,2
126,65.0,0.0,5.0,2
126,65.0,5.0,5.0,0
126,70.0,0.0,5.0,0
126,70.0,5.0,5.0,0
126,75.0,0.0,5.0,0
126,75.0,5.0,5.0,2
126,80.0,0.0,5.0,2
126,80.0,5.0,5.0,1
126,85.0,0.0,5.0,0
126,85.0,5.0,5.0,0
126,90.0,0.0,5.0,0
126,90.0,5.0,5.0,0
126,95.0,0.0,5.0,0
126,95.0,5.0,5.0,0
127,0.0,0.0,5.0,3
127,0.0,5.0,5.0,2
127,5.0,0.0,5.0,4
127,5.0,5.0,5.0,1
127,10.0,0.0,5.0,1
127,10.0,5.0,5.0,3
127,15.0,0.0,5.0,1
127,15.0,5.0,5.0,1
127,20.0,0.0,5.0,3
127,20.0,5.0,5.0,2
127,25.0,0.0,5.0,1
127,25.0,5.0,5.0,2
127,30.0,0.0,5.0,2
127,30.0,5.0,5.0,1
127,35.0,0.0,5.0,0
127,35.0,5.0,5.0,4
127,40.0,0.0,5.0,2
127,40.0,5.0,5.0,4
127,45.0,0.0,5.0,3
127,45.0,5.0,5.0,0
127,50.0,0.0,5.0,0
127,50.0,5.0,5.0,3
127,55.0,0.0,5.0,1
127,55.0,5.0,5.0,1
127,60.0,0.0,5.0,1
127,60.0,5.0,5.0,2
127,65.0,0.0,5.0,1
127,65.0,5.0,5.0,0
127,70.0,0.0,5.0,1
127,70.0,5.0,5.0,0
127,75.0,0.0,5.0,0
127,75.0,5.0,5.0,2
127,80.0,0.0,5.0,2
127,80.0,5.0,5.0,1
127,85.0,0.0,5.0,0
127,85.0,5.0,5.0,0
127,90.0,0.0,5.0,0
127,90.0,5.0,5.0,0
127,95.0,0.0,5.0,0
127,95.0,5.0,5.0,0
128,0.0,0.0,5.0,3
128,0.0,5.0,5.0,2
128,5.0,0.0,5.0,4
128,5.0,5.0,5.0,0
128,10.0,0.0,5.0,1
128,10.0,5.0,5.0,4
128,15.0,0.0,5.0,1
128,15.0,5.0,5.0,1
128,20.0,0.0,5.0,3
128,20.0,5.0,5.0,2
128,25.0,0.0,5.0,1
128,25.0,5.0,5.0,2
128,30.0,0.0,5.0,2
128,30.0,5.0,5.0,0
128,35.0,0.0,5.0,0
128,35.0,5.0,5.0,5
128,40.0,0.0,5.0,2
128,40.0,5.0,5.0,4
128,45.0,0.0,5.0,2
128,45.0,5.0,5.0,0
128,50.0,0.0,5.0,1
128,50.0,5.0,5.0,3
128,55.0,0.0,5.0,1
128,55.0,5.0,5.0,1
128,60.0,0.0,5.0,1
128,60.0,5.0,5.0,2
128,65.0,0.0,5.0,1
128,65.0,5.0,5.0,0
128,70.0,0.0,5.0,1
128,70.0,5.0,5.0,0
128,75.0,0.0,5.0,0
128,75.0,5.0,5.0,2
128,80.0,0.0,5.0,2
128,80.0,5.0,5.0,1
128,85.0,0.0,5.0,0
128,85.0,5.0,5.0,0
128,90.0,0.0,5.0,0
128,90.0,5.0,5.0,0
128,95.0,0.0,5.0,0
128,95.0,5.0,5.0,0
129,0.0,0.0,5.0,3
129,0.0,5.0,5.0,2
129,5.0,0.0,5.0,2
129,5.0,5.0,5.0,0
129,10.0,0.0,5.0,3
129,10.0,5.0,5.0,4
129,15.0,0.0,5.0,1
129,15.0,5.0,5.0,0
129,20.0,0.0,5.0,2
129,20.0,5.0,5.0,3
129,25.0,0.0,5.0,2
129,25.0,5.0,5.0,2
129,30.0,0.0,5.0,2
129,30.0,5.0,5.0,0
129,35.0,0.0,5.0,0
129,35.0,5.0,5.0,5
129,40.0,0.0,5.0,2
129,40.0,5.0,5.0,4
129,45.0,0.0,5.0,2
129,45.0,5.0,5.0,0
129,50.0,0.0,5.0,1
129,50.0,5.0,5.0,3
129,55.0,0.0,5.0,1
129,55.0,5.0,5.0,1
129,60.0,0.0,5.0,1
129,60.0,5.0,5.0,2
129,65.0,0.0,5.0,1
129,65.0,5.0,5.0,0
129,70.0,0.0,5.0,1
129,70.0,5.0,5.0,0
129,75.0,0.0,5.0,0
129,75.0,5.0,5.0,2
129,80.0,0.0,5.0,0
129,80.0,5.0,5.0,1
129,85.0,0.0,5.0,2
129,85.0,5.0,5.0,0
129,90.0,0.0,5.0,0
129,90.0,5.0,5.0,0
129,95.0,0.0,5.0,0
129,95.0,5.0,5.0,0
130,0.0,0.0,5.0,3
130,0.0,5.0,5.0,2
130,5.0,0.0,5.0,2
130,5.0,5.0,5.0,0
130,10.0,0.0,5.0,3
130,10.0,5.0,5.0,4
130,15.0,0.0,5.0,1
130,15.0,5.0,5.0,0
130,20.0,0.0,5.0,2
130,20.0,5.0,5.0,3
130,25.0,0.0,5.0,2
130,25.0,5.0,5.0,2
130,30.0,0.0,5.0,2
130,30.0,5.0,5.0,0
130,35.0,0.0,5.0,0
130,35.0,5.0,5.0,4
130,40.0,0.0,5.0,2
130,40.0,5.0,5.0,5
130,45.0,0.0,5.0,2
130,45.0,5.0,5.0,0
130,50.0,0.0,5.0,1
130,50.0,5.0,5.0,2
130,55.0,0.0,5.0,1
130,55.0,5.0,5.0,2
130,60.0,0.0,5.0,1
130,60.0,5.0,5.0,1
130,65.0,0.0,5.0,0
130,65.0,5.0,5.0,1
130,70.0,0.0,5.0,2
130,70.0,5.0,5.0,0
130,75.0,0.0,5.0,0
130,75.0,5.0,5.0,2
130,80.0,0.0,5.0,0
130,80.0,5.0,5.0,1
130,85.0,0.0,5.0,2
130,85.0,5.0,5.0,0
130,90.0,0.0,5.0,0
130,90.0,5.0,5.0,0
130,95.0,0.0,5.0,0
130,95.0,5.0,5.0,0
131,0.0,0.0,5.0,3
131,0.0,5.0,5.0,2
131,5.0,0.0,5.0,2
131,5.0,5.0,5.0,0
131,10.0,0.0,5.0,3
131,10.0,5.0,5.0,3
131,15.0,0.0,5.0,1
131,15.0,5.0,5.0,1
131,20.0,0.0,5.0,2
131,20.0,5.0,5.0,3
131,25.0,0.0,5.0,2
131,25.0,5.0,5.0,2
131,30.0,0.0,5.0,2
131,30.0,5.0,5.0,0
131,35.0,0.0,5.0,0
131,35.0,5.0,5.0,3
131,40.0,0.0,5.0,2
131,40.0,5.0,5.0,4
131,45.0,0.0,5.0,1
131,45.0,5.0,5.0,2
131,50.0,0.0,5.0,2
131,50.0,5.0,5.0,1
131,55.0,0.0,5.0,1
131,55.0,5.0,5.0,2
131,60.0,0.0,5.0,0
131,60.0,5.0,5.0,1
131,65.0,0.0,5.0,1
131,65.0,5.0,5.0,2
131,70.0,0.0,5.0,2
131,70.0,5.0,5.0,0
131,75.0,0.0,5.0,0
131,75.0,5.0,5.0,2
131,80.0,0.0,5.0,0
131,80.0,5.0,5.0,1
131,85.0,0.0,5.0,2
131,85.0,5.0,5.0,0
131,90.0,0.0,5.0,0
131,90.0,5.0,5.0,0
131,95.0,0.0,5.0,0
131,95.0,5.0,5.0,0
132,0.0,0.0,5.0,2
132,0.0,5.0,5.0,2
132,5.0,0.0,5.0,1
132,5.0,5.0,5.0,0
132,10.0,0.0,5.0,4
132,10.0,5.0,5.0,3
132,15.0,0.0,5.0,1
132,15.0,5.0,5.0,1
132,20.0,0.0,5.0,3
132,20.0,5.0,5.0,1
132,25.0,0.0,5.0,2
132,25.0,5.0,5.0,4
132,30.0,0.0,5.0,2
132,30.0,5.0,5.0,0
132,35.0,0.0,5.0,0
132,35.0,5.0,5.0,3
132,40.0,0.0,5.0,2
132,40.0,5.0,5.0,4
132,45.0,0.0,5.0,1
132,45.0,5.0,5.0,2
132,50.0,0.0,5.0,2
132,50.0,5.0,5.0,1
132,55.0,0.0,5.0,1
132,55.0,5.0,5.0,2
132,60.0,0.0,5.0,0
132,60.0,5.0,5.0,1
132,65.0,0.0,5.0,1
132,65.0,5.0,5.0,2
132,70.0,0.0,5.0,2
132,70.0,5.0,5.0,0
132,75.0,0.0,5.0,0
132,75.0,5.0,5.0,2
132,80.0,0.0,5.0,0
132,80.0,5.0,5.0,1
132,85.0,0.0,5.0,2
132,85.0,5.0,5.0,0
132,90.0,0.0,5.0,0
132,90.0,5.0,5.0,0
132,95.0,0.0,5.0,0
132,95.0,5.0,5.0,0
133,0.0,0.0,5.0,1
133,0.0,5.0,5.0,0
133,5.0,0.0,5.0,2
133,5.0,5.0,5.0,2
133,10.0,0.0,5.0,4
133,10.0,5.0,5.0,3
133,15.0,0.0,5.0,1
133,15.0,5.0,5.0,1
133,20.0,0.0,5.0,3
133,20.0,5.0,5.0,1
133,25.0,0.0,5.0,1
133,25.0,5.0,5.0,4
133,30.0,0.0,5.0,3
133,30.0,5.0,5.0,0
133,35.0,0.0,5.0,0
133,35.0,5.0,5.0,2
133,40.0,0.0,5.0,2
133,40.0,5.0,5.0,4
133,45.0,0.0,5.0,1
133,45.0,5.0,5.0,3
133,50.0,0.0,5.0,2
133,50.0,5.0,5.0,1
133,55.0,0.0,5.0,1
133,55.0,5.0,5.0,2
133,60.0,0.0,5.0,0
133,60.0,5.0,5.0,1
133,65.0,0.0,5.0,1
133,65.0,5.0,5.0,2
133,70.0,0.0,5.0,2
133,70.0,5.0,5.0,0
133,75.0,0.0,5.0,0
133,75.0,5.0,5.0,2
133,80.0,0.0,5.0,0
133,80.0,5.0,5.0,0
133,85.0,0.0,5.0,2
133,85.0,5.0,5.0,1
133,90.0,0.0,5.0,0
133,90.0,5.0,5.0,0
133,95.0,0.0,5.0,0
133,95.0,5.0,5.0,0
134,0.0,0.0,5.0,0
134,0.0,5.0,5.0,0
134,5.0,0.0,5.0,3
134,5.0,5.0,5.0,2
134,10.0,0.0,5.0,4
134,10.0,5.0,5.0,2
134,15.0,0.0,5.0,1
134,15.0,5.0,5.0,2
134,20.0,0.0,5.0,3
134,20.0,5.0,5.0,1
134,25.0,0.0,5.0,1
134,25.0,5.0,5.0,4
134,30.0,0.0,5.0,2
134,30.0,5.0,5.0,0
134,35.0,0.0,5.0,1
134,35.0,5.0,5.0,2
134,40.0,0.0,5.0,2
134,40.0,5.0,5.0,4
134,45.0,0.0,5.0,1
134,45.0,5.0,5.0,3
134,50.0,0.0,5.0,2
134,50.0,5.0,5.0,1
134,55.0,0.0,5.0,0
134,55.0,5.0,5.0,2
134,60.0,0.0,5.0,1
134,60.0,5.0,5.0,1
134,65.0,0.0,5.0,1
134,65.0,5.0,5.0,2
134,70.0,0.0,5.0,2
134,70.0,5.0,5.0,0
134,75.0,0.0,5.0,0
134,75.0,5.0,5.0,0
134,80.0,0.0,5.0,0
134,80.0,5.0,5.0,2
134,85.0,0.0,5.0,2
134,85.0,5.0,5.0,1
134,90.0,0.0,5.0,0
134,90.0,5.0,5.0,0
134,95.0,0.0,5.0,0
134,95.0,5.0,5.0,0
135,0.0,0.0,5.0,0
135,0.0,5.0,5.0,0
135,5.0,0.0,5.0,3
135,5.0,5.0,5.0,2
135,10.0,0.0,5.0,4
135,10.0,5.0,5.0,2
135,15.0,0.0,5.0,1
135,15.0,5.0,5.0,2
135,20.0,0.0,5.0,3
135,20.0,5.0,5.0,0
135,25.0,0.0,5.0,1
135,25.0,5.0,5.0,4
135,30.0,0.0,5.0,2
135,30.0,5.0,5.0,1
135,35.0,0.0,5.0,1
135,35.0,5.0,5.0,2
135,40.0,0.0,5.0,1
135,40.0,5.0,5.0,4
135,45.0,0.0,5.0,1
135,45.0,5.0,5.0,3
135,50.0,0.0,5.0,2
135,50.0,5.0,5.0,1
135,55.0,0.0,5.0,1
135,55.0,5.0,5.0,2
135,60.0,0.0,5.0,1
135,60.0,5.0,5.0,1
135,65.0,0.0,5.0,1
135,65.0,5.0,5.0,2
135,70.0,0.0,5.0,1
135,70.0,5.0,5.0,0
135,75.0,0.0,5.0,1
135,75.0,5.0,5.0,0
135,80.0,0.0,5.0,0
135,80.0,5.0,5.0,2
135,85.0,0.0,5.0,2
135,85.0,5.0,5.0,1
135,90.0,0.0,5.0,0
135,90.0,5.0,5.0,0
135,95.0,0.0,5.0,0
135,95.0,5.0,5.0,0
136,0.0,0.0,5.0,0
136,0.0,5.0,5.0,0
136,5.0,0.0,5.0,3
136,5.0,5.0,5.0,2
136,10.0,0.0,5.0,4
136,10.0,5.0,5.0,2
136,15.0,0.0,5.0,1
136,15.0,5.0,5.0,2
136,20.0,0.0,5.0,3
136,20.0,5.0,5.0,0
136,25.0,0.0,5.0,1
136,25.0,5.0,5.0,4
136,30.0,0.0,5.0,2
136,30.0,5.0,5.0,1
136,35.0,0.0,5.0,1
136,35.0,5.0,5.0,1
136,40.0,0.0,5.0,1
136,40.0,5.0,5.0,4
136,45.0,0.0,5.0,1
136,45.0,5.0,5.0,4
136,50.0,0.0,5.0,2
136,50.0,5.0,5.0,0
136,55.0,0.0,5.0,1
136,55.0,5.0,5.0,3
136,60.0,0.0,5.0,1
136,60.0,5.0,5.0,1
136,65.0,0.0,5.0,1
136,65.0,5.0,5.0,2
136,70.0,0.0,5.0,1
136,70.0,5.0,5.0,0
136,75.0,0.0,5.0,1
136,75.0,5.0,5.0,0
136,80.0,0.0,5.0,0
136,80.0,5.0,5.0,2
136,85.0,0.0,5.0,1
136,85.0,5.0,5.0,1
136,90.0,0.0,5.0,1
136,90.0,5.0,5.0,0
136,95.0,0.0,5.0,0
136,95.0,5.0,5.0,0
137,0.0,0.0,5.0,0
137,0.0,5.0,5.0,0
137,5.0,0.0,5.0,3
137,5.0,5.0,5.0,2
137,10.0,0.0,5.0,4
137,10.0,5.0,5.0,2
137,15.0,0.0,5.0,1
137,15.0,5.0,5.0,2
137,20.0,0.0,5.0,3
137,20.0,5.0,5.0,0
137,25.0,0.0,5.0,1
137,25.0,5.0,5.0,3
137,30.0,0.0,5.0,2
137,30.0,5.0,5.0,2
137,35.0,0.0,5.0,1
137,35.0,5.0,5.0,0
137,40.0,0.0,5.0,1
137,40.0,5.0,5.0,5
137,45.0,0.0,5.0,1
137,45.0,5.0,5.0,4
137,50.0,0.0,5.0,2
137,50.0,5.0,5.0,0
137,55.0,0.0,5.0,1
137,55.0,5.0,5.0,3
137,60.0,0.0,5.0,1
137,60.0,5.0,5.0,1
137,65.0,0.0,5.0,1
137,65.0,5.0,5.0,2
137,70.0,0.0,5.0,1
137,70.0,5.0,5.0,0
137,75.0,0.0,5.0,1
137,75.0,5.0,5.0,0
137,80.0,0.0,5.0,0
137,80.0,5.0,5.0,2
137,85.0,0.0,5.0,0
137,85.0,5.0,5.0,1
137,90.0,0.0,5.0,2
137,90.0,5.0,5.0,0
137,95.0,0.0,5.0,0
137,95.0,5.0,5.0,0
138,0.0,0.0,5.0,0
138,0.0,5.0,5.0,0
138,5.0,0.0,5.0,3
138,5.0,5.0,5.0,2
138,10.0,0.0,5.0,3
138,10.0,5.0,5.0,1
138,15.0,0.0,5.0,2
138,15.0,5.0,5.0,3
138,20.0,0.0,5.0,2
138,20.0,5.0,5.0,0
138,25.0,0.0,5.0,2
138,25.0,5.0,5.0,3
138,30.0,0.0,5.0,2
138,30.0,5.0,5.0,2
138,35.0,0.0,5.0,1
138,35.0,5.0,5.0,0
138,40.0,0.0,5.0,0
138,40.0,5.0,5.0,5
138,45.0,0.0,5.0,2
138,45.0,5.0,5.0,4
138,50.0,0.0,5.0,1
138,50.0,5.0,5.0,0
138,55.0,0.0,5.0,2
138,55.0,5.0,5.0,3
138,60.0,0.0,5.0,1
138,60.0,5.0,5.0,1
138,65.0,0.0,5.0,1
138,65.0,5.0,5.0,2
138,70.0,0.0,5.0,1
138,70.0,5.0,5.0,0
138,75.0,0.0,5.0,1
138,75.0,5.0,5.0,0
138,80.0,0.0,5.0,0
138,80.0,5.0,5.0,2
138,85.0,0.0,5.0,0
138,85.0,5.0,5.0,1
138,90.0,0.0,5.0,2
138,90.0,5.0,5.0,0
138,95.0,0.0,5.0,0
138,95.0,5.0,5.0,0
139,0.0,0.0,5.0,4
139,0.0,5.0,5.0,1
139,5.0,0.0,5.0,3
139,5.0,5.0,5.0,2
139,10.0,0.0,5.0,2
139,10.0,5.0,5.0,1
139,15.0,0.0,5.0,3
139,15.0,5.0,5.0,3
139,20.0,0.0,5.0,2
139,20.0,5.0,5.0,0
139,25.0,0.0,5.0,1
139,25.0,5.0,5.0,3
139,30.0,0.0,5.0,3
139,30.0,5.0,5.0,2
139,35.0,0.0,5.0,1
139,35.0,5.0,5.0,0
139,40.0,0.0,5.0,0
139,40.0,5.0,5.0,5
139,45.0,0.0,5.0,2
139,45.0,5.0,5.0,4
139,50.0,0.0,5.0,1
139,50.0,5.0,5.0,0
139,55.0,0.0,5.0,2
139,55.0,5.0,5.0,3
139,60.0,0.0,5.0,1
139,60.0,5.0,5.0,1
139,65.0,0.0,5.0,1
139,65.0,5.0,5.0,1
139,70.0,0.0,5.0,0
139,70.0,5.0,5.0,1
139,75.0,0.0,5.0,2
139,75.0,5.0,5.0,0
139,80.0,0.0,5.0,0
139,80.0,5.0,5.0,2
139,85.0,0.0,5.0,0
139,85.0,5.0,5.0,1
139,90.0,0.0,5.0,2
139,90.0,5.0,5.0,0
139,95.0,0.0,5.0,0
139,95.0,5.0,5.0,0
140,0.0,0.0,5.0,4
140,0.0,5.0,5.0,1
140,5.0,0.0,5.0,3
140,5.0,5.0,5.0,2
140,10.0,0.0,5.0,2
140,10.0,5.0,5.0,1
140,15.0,0.0,5.0,3
140,15.0,5.0,5.0,3
140,20.0,0.0,5.0,1
140,20.0,5.0,5.0,0
140,25.0,0.0,5.0,2
140,25.0,5.0,5.0,3
140,30.0,0.0,5.0,3
140,30.0,5.0,5.0,2
140,35.0,0.0,5.0,1
140,35.0,5.0,5.0,0
140,40.0,0.0,5.0,0
140,40.0,5.0,5.0,4
140,45.0,0.0,5.0,2
140,45.0,5.0,5.0,4
140,50.0,0.0,5.0,1
140,50.0,5.0,5.0,1
140,55.0,0.0,5.0,2
140,55.0,5.0,5.0,1
140,60.0,0.0,5.0,1
140,60.0,5.0,5.0,3
140,65.0,0.0,5.0,1
140,65.0,5.0,5.0,0
140,70.0,0.0,5.0,0
140,70.0,5.0,5.0,2
140,75.0,0.0,5.0,2
140,75.0,5.0,5.0,0
140,80.0,0.0,5.0,0
140,80.0,5.0,5.0,2
140,85.0,0.0,5.0,0
140,85.0,5.0,5.0,1
140,90.0,0.0,5.0,2
140,90.0,5.0,5.0,0
140,95.0,0.0,5.0,0
140,95.0,5.0,5.0,0
141,0.0,0.0,5.0,4
141,0.0,5.0,5.0,1
141,5.0,0.0,5.0,2
141,5.0,5.0,5.0,2
141,10.0,0.0,5.0,3
141,10.0,5.0,5.0,1
141,15.0,0.0,5.0,3
141,15.0,5.0,5.0,2
141,20.0,0.0,5.0,1
141,20.0,5.0,5.0,1
141,25.0,0.0,5.0,2
141,25.0,5.0,5.0,2
141,30.0,0.0,5.0,1
141,30.0,5.0,5.0,3
141,35.0,0.0,5.0,3
141,35.0,5.0,5.0,0
141,40.0,0.0,5.0,0
141,40.0,5.0,5.0,3
141,45.0,0.0,5.0,2
141,45.0,5.0,5.0,4
141,50.0,0.0,5.0,1
141,50.0,5.0,5.0,2
141,55.0,0.0,5.0,2
141,55.0,5.0,5.0,1
141,60.0,0.0,5.0,1
141,60.0,5.0,5.0,2
141,65.0,0.0,5.0,0
141,65.0,5.0,5.0,1
141,70.0,0.0,5.0,1
141,70.0,5.0,5.0,2
141,75.0,0.0,5.0,2
141,75.0,5.0,5.0,0
141,80.0,0.0,5.0,0
141,80.0,5.0,5.0,2
141,85.0,0.0,5.0,0
141,85.0,5.0,5.0,0
141,90.0,0.0,5.0,2
141,90.0,5.0,5.0,1
141,95.0,0.0,5.0,0
141,95.0,5.0,5.0,0
142,0.0,0.0,5.0,4
142,0.0,5.0,5.0,1
142,5.0,0.0,5.0,1
142,5.0,5.0,5.0,2
142,10.0,0.0,5.0,4
142,10.0,5.0,5.0,0
142,15.0,0.0,5.0,3
142,15.0,5.0,5.0,2
142,20.0,0.0,5.0,0
142,20.0,5.0,5.0,2
142,25.0,0.0,5.0,3
142,25.0,5.0,5.0,0
142,30.0,0.0,5.0,1
142,30.0,5.0,5.0,5
142,35.0,0.0,5.0,2
142,35.0,5.0,5.0,0
142,40.0,0.0,5.0,1
142,40.0,5.0,5.0,3
142,45.0,0.0,5.0,2
142,45.0,5.0,5.0,4
142,50.0,0.0,5.0,1
142,50.0,5.0,5.0,2
142,55.0,0.0,5.0,2
142,55.0,5.0,5.0,1
142,60.0,0.0,5.0,1
142,60.0,5.0,5.0,2
142,65.0,0.0,5.0,0
142,65.0,5.0,5.0,1
142,70.0,0.0,5.0,1
142,70.0,5.0,5.0,2
142,75.0,0.0,5.0,1
142,75.0,5.0,5.0,0
142,80.0,0.0,5.0,1
142,80.0,5.0,5.0,0
142,85.0,0.0,5.0,0
142,85.0,5.0,5.0,2
142,90.0,0.0,5.0,1
142,90.0,5.0,5.0,1
142,95.0,0.0,5.0,1
142,95.0,5.0,5.0,0
143,0.0,0.0,5.0,4
143,0.0,5.0,5.0,1
143,5.0,0.0,5.0,0
143,5.0,5.0,5.0,1
143,10.0,0.0,5.0,4
143,10.0,5.0,5.0,1
143,15.0,0.0,5.0,3
143,15.0,5.0,5.0,2
143,20.0,0.0,5.0,1
143,20.0,5.0,5.0,2
143,25.0,0.0,5.0,3
143,25.0,5.0,5.0,0
143,30.0,0.0,5.0,1
143,30.0,5.0,5.0,5
143,35.0,0.0,5.0,2
143,35.0,5.0,5.0,0
143,40.0,0.0,5.0,1
143,40.0,5.0,5.0,2
143,45.0,0.0,5.0,2
143,45.0,5.0,5.0,5
143,50.0,0.0,5.0,1
143,50.0,5.0,5.0,2
143,55.0,0.0,5.0,1
143,55.0,5.0,5.0,1
143,60.0,0.0,5.0,2
143,60.0,5.0,5.0,2
143,65.0,0.0,5.0,0
143,65.0,5.0,5.0,1
143,70.0,0.0,5.0,1
143,70.0,5.0,5.0,2
143,75.0,0.0,5.0,1
143,75.0,5.0,5.0,0
143,80.0,0.0,5.0,1
143,80.0,5.0,5.0,0
143,85.0,0.0,5.0,0
143,85.0,5.0,5.0,2
143,90.0,0.0,5.0,1
143,90.0,5.0,5.0,1
143,95.0,0.0,5.0,1
143,95.0,5.0,5.0,0
144,0.0,0.0,5.0,3
144,0.0,5.0,5.0,1
144,5.0,0.0,5.0,1
144,5.0,5.0,5.0,0
144,10.0,0.0,5.0,4
144,10.0,5.0,5.0,2
144,15.0,0.0,5.0,3
144,15.0,5.0,5.0,2
144,20.0,0.0,5.0,1
144,20.0,5.0,5.0,2
144,25.0,0.0,5.0,3
144,25.0,5.0,5.0,0
144,30.0,0.0,5.0,1
144,30.0,5.0,5.0,5
144,35.0,0.0,5.0,2
144,35.0,5.0,5.0,0
144,40.0,0.0,5.0,1
144,40.0,5.0,5.0,2
144,45.0,0.0,5.0,2
144,45.0,5.0,5.0,4
144,50.0,0.0,5.0,1
144,50.0,5.0,5.0,3
144,55.0,0.0,5.0,1
144,55.0,5.0,5.0,1
144,60.0,0.0,5.0,2
144,60.0,5.0,5.0,2
144,65.0,0.0,5.0,0
144,65.0,5.0,5.0,1
144,70.0,0.0,5.0,1
144,70.0,5.0,5.0,2
144,75.0,0.0,5.0,1
144,75.0,5.0,5.0,0
144,80.0,0.0,5.0,1
144,80.0,5.0,5.0,0
144,85.0,0.0,5.0,0
144,85.0,5.0,5.0,2
144,90.0,0.0,5.0,1
144,90.0,5.0,5.0,1
144,95.0,0.0,5.0,1
144,95.0,5.0,5.0,0
145,0.0,0.0,5.0,2
145,0.0,5.0,5.0,0
145,5.0,0.0,5.0,2
145,5.0,5.0,5.0,1
145,10.0,0.0,5.0,3
145,10.0,5.0,5.0,2
145,15.0,0.0,5.0,4
145,15.0,5.0,5.0,2
145,20.0,0.0,5.0,1
145,20.0,5.0,5.0,2
145,25.0,0.0,5.0,3
145,25.0,5.0,5.0,0
145,30.0,0.0,5.0,1
145,30.0,5.0,5.0,4
145,35.0,0.0,5.0,2
145,35.0,5.0,5.0,1
145,40.0,0.0,5.0,1
145,40.0,5.0,5.0,1
145,45.0,0.0,5.0,2
145,45.0,5.0,5.0,4
145,50.0,0.0,5.0,1
145,50.0,5.0,5.0,4
145,55.0,0.0,5.0,1
145,55.0,5.0,5.0,1
145,60.0,0.0,5.0,1
145,60.0,5.0,5.0,2
145,65.0,0.0,5.0,1
145,65.0,5.0,5.0,1
